№,Point_type,Category,Name_mon,Name_eng,Aimag_name_mon,Aimag_name_eng,Sum_name_mon,Sum_name_eng,Lat,Long,Description_mon,Description_eng,Photo_URL,Name_kr,Name_jp,Name_cn,Name_ru
350,2,Түүхийн дурсгалт газар,Ламтын хүн чулуун хөшөө,Stone statue of a monk,Сүхбаатар ,Sukhbaatar,Дарьганга,Dariganga,45.3306,114.44535,Дарьганга сумын төвөөс зүүн хойд зүгт 45 км зайтай Ламт уулын баруун хормойд 3 хүн чулуу байдаг.Эдгээрийг шаргал өнгийн элсэн чулуугаар уран гоёмсог сийлж хийсэн ба бүгд түшлэгтэй исэр сандалд сууж байгаа дүртэй.,"There are three human stones on the western slope of Lamt Mountain, 45 km northeast of the center of Dariganga soum. They are beautifully carved from yellow sandstone, and all depict people sitting on armchairs.",https://www.dropbox.com/scl/fi/73pl3ftzmdu3faww4way8/.jpeg?rlkey=z133rz8pu7ahk4dmtf0w2ly8f&raw=1,승려 석상,僧侶の石像,僧侣的石像,Каменная статуя монаха
351,1,Байгалийн үзэсгэлэнт газар,Талын агуй,Talyn Cave,Сүхбаатар ,Sukhbaatar,Дарьганга,Dariganga,45.48459,114.4858,"Шилийн богд уулаас баруун хойш 14 километрт оршино. Тэгшхэн талын уудам хөндийд тогтсон гурван тусдаа тасалгаатай агуй юм. Монгол орны агуйнуудаас хамгийн том төдийгүй хамгийн үзэсгэлэнтэй нь юм. Агуйн амаар босоо хүн багтахгүй учир бөхийж орно. Дөнгөж ормогц бараг эгц доошилдог. Агуйн нийт урт нь 240 метр, нийт багтаамж нь 10 мянган шоо метрээс илүү ажээ.","Shiliin Bogd is located 14 kilometers northwest of the mountain. It is a cave with three separate chambers located in a wide valley on a flat side. It is not only the largest but also the most beautiful of the caves in Mongolia. Since the mouth of the cave cannot fit a standing person, one has to bend down to enter. Once inside, it descends almost straight down. The total length of the cave is 240 meters, and the total capacity is more than 10 thousand cubic meters.",https://www.dropbox.com/scl/fi/mjpz6nzko24p0gv6m33px/.jpg?rlkey=nyt8hcm1ewklepu99dm3gz5bd&raw=1,탈린 동굴,タリン洞窟,塔林洞穴,Пещера Талин
352,2,Түүхийн дурсгалт газар,Торой бандийн хөшөө,Toroi Bandi Statue,Сүхбаатар ,Sukhbaatar,Дарьганга,Dariganga,45.28888,114.07431,Торой бандийн хөшөө Гангын цагаан овоон дээр Дарьганга сумын төвөөс зүүн зүгт 18 км зайтай байна. ,"The statue of Toroi Bandi is located on the Gangyin Tsagaan Ovoon, 18 km east of the center of Dariganga soum.",https://www.dropbox.com/scl/fi/022xjxb1nesahdxi8b7vl/.jpg?rlkey=gxauw6ocaxnx3nbyzgy3s79xc&raw=1,토로이 반디 동상,トロイ バンディ像,托罗伊·班迪雕像,Статуя Торои Банди
353,2,Түүхийн дурсгалт газар,Хөргийн хөндийн хүн чулуу,Khurgiin Khundii Khun Chuluu,Сүхбаатар ,Sukhbaatar,Дарьганга,Dariganga,45.55271,114.23294,Бичигтийн шахааны баруун доогуур урдаасаа хойш чиглэсэн их хөндийг “Хөргийн хөндий” гэдэг. Энд долоон хүн чулуу бий.,"The large valley running from south to north, below the Bichigt Shahaan, is called ""Khergiin Valley."" There are seven human stones here.",https://www.dropbox.com/scl/fi/agqjrc4lu4n6gputnpuuf/.jpg?rlkey=5e6uq2uahpyui12xojfnnaci4&raw=1,Khurgiin Khundii Khun Chuluu,クルギン・クンディ・クン・チュルー,库尔金·昆迪·昆楚鲁,Хургиин Хундии Хун Чулуу
354,1,Байгалийн үзэсгэлэнт газар,Шилийн богд уул (1778м),Shiliin Bogd Mountain (1778m),Сүхбаатар ,Sukhbaatar,Дарьганга,Dariganga,45.47241,114.58912,Дарьганга сумын төвөөс зүүн хойд зүгт 65 км зайтай оршино,It is located 65 km northeast of the center of Dariganga soum.,https://www.dropbox.com/scl/fi/wjrdv6n62kxqbed32zwrh/.jpg?rlkey=3l5z6phnt1sn1fimmrupairx9&raw=1,스리인복드산,シリイン・ボグド山,石林博格达山,Гора Шилиин Богд
355,1,Байгалийн үзэсгэлэнт газар,Оргихын булаг,Orgikh Spring,Сүхбаатар ,Sukhbaatar,Дарьганга,Dariganga,45.26659,113.99742,Ганга нуураас зүүн зүгт 200 орчим метр зайтай оршино. ,It is located about 200 meters east of Lake Ganga.,https://www.dropbox.com/scl/fi/pdy7wzsjdvmxdw69kgc69/.jpg?rlkey=snapm92a6e0fej9mh9xgab7yb&raw=1,오르기흐 스프링,オルギクの泉,奥尔吉赫之春,Источник Оргик
356,1,Байгалийн үзэсгэлэнт газар,Алгана нуур,Algana Nuur,Сэлэнгэ ,Selenge,Алтанбулаг,Altanbulag,50.28384,106.13694,Аймгийн төв Сүхбаатар хотоос баруун хойд зүгт  3.7 км зайтай оршино.,The provincial center is located 3.7 km northwest of Sukhbaatar city.,https://www.dropbox.com/scl/fi/a5o89ddfzwlae5y1olht9/.jpg?rlkey=ula9v2sybzmim4xphkayh6mvk&raw=1,알가나 호수,アルガナ湖,阿尔加纳湖,Озеро Алгана
357,2,Түүхийн дурсгалт газар,Алтанбулаг хувьсгалын өлгий,Altanbulag ,Сэлэнгэ ,Selenge,Алтанбулаг,Altanbulag,50.31665,106.49417,"Монгол, Орос, Хятад гурван улсын гэрээг 1918 онд баталж байсан. Ардын журамт цэргийн Түр засгийн газрын байшин, Хувьсгалын музей, Сүхбаатар жанжны журамт цэргийн штаб, банкны анхны байшин, Консулын байр, Шүүхийн анхны байр, Дөрвөлжин сүм зэрэг түүхийн олон дурсгалт байшин байгууламжууд байдаг.","The treaty between Mongolia, Russia, and China was ratified in 1918. There are many historical monuments, including the People's Revolutionary Army Provisional Government Building, the Revolutionary Museum, General Sukhbaatar's Revolutionary Army Headquarters, the first bank building, the Consulate Building, the first Court Building, and the Square Mosque.",https://www.dropbox.com/scl/fi/7ws4utb6miaexasw1pss6/.jpg?rlkey=s4b947rlkv21v1p3z566suylq&raw=1,알탄불라그,アルタンブラグ,阿勒坦布拉格,Алтанбулаг
358,3,Шашны дурсгалт газар,Амарбаясгалант хийдийн суварга,Amarbayasgalant Monastery stupa,Сэлэнгэ ,Selenge,Баруунбүрэн,Baruunburen,49.48293,105.08096,Амарбаясгалант хийдийн баруун хойно 350 метр зайтай оршино.,It is located 350 meters northwest of Amarbayasgalant Monastery.,https://www.dropbox.com/scl/fi/5uk7jedx19dw2m83dgfz0/.jpg?rlkey=wq7f2ihighro7mn9jrpttfkqi&raw=1,아마르바야스갈란트 수도원의 사리탑,アマルバヤスガラント修道院の仏塔,阿玛尔巴亚斯加兰特寺佛塔,Ступа монастыря Амарбаясгалант.
359,3,Шашны дурсгалт газар,Алтан будда,Golden Buddha,Сэлэнгэ ,Selenge,Баруунбүрэн,Baruunburen,49.48561,105.08488,Амарбаясгалант хийдийн баруун хойно 500 метр зайтай оршино.,It is located 500 meters northwest of Amarbayasgalant Monastery.,https://www.dropbox.com/scl/fi/0x5sersr33s7wa4lrhmh3/.jpg?rlkey=lppi7sw17usbdygkyf3amkgho&raw=1,황금불상,金色の仏像,金佛,Золотой Будда
360,3,Шашны дурсгалт газар,Амарбаясгалант хийд,Amarbayasgalant Monastery,Сэлэнгэ ,Selenge,Баруунбүрэн,Baruunburen,49.48013,105.08523,Бүрэнхаан уулын өвөрт Ивэн голын зүүн биед Баруунбүрэн сумын төвөөс зүүн хойд зүгт 49 км зайтай оршино. Монголын анхдугаар Богд Г.Занабазарm зориулсан хийдийг бариулахаар 1725 онд Манжийн эзэн хаан Энх-Амгалан зарлиг гаргаж улсын сангаас 10 түмэн лан мөнгө гаргажээ. 1726 онд Монголын олон уран дархчуул барилгын ажлыг эхлүүлж тоосго модоор барьж 1737 онд дуусгажээ.,"It is located 49 km northeast of the center of Baruunburen soum, on the left bank of the Iven River, in the foothills of the Burenkhan Mountain. In 1725, the Manchu emperor Enkh-Amgalan issued a decree to build a monastery dedicated to the first Bogd of Mongolia, G. Zanabazar, and allocated 10 thousand lacs of money from the state treasury. In 1726, many Mongolian craftsmen began construction work, building it with bricks and wood, and it was completed in 1737.",https://www.dropbox.com/scl/fi/r1nzu1k57853ols3bej6c/Amarbayasgalant.jpg.jpg?rlkey=eai1allyp5ose84ec5vl1th1v&raw=1,아마르바야스갈란트 수도원,アマルバヤスガラント修道院,阿玛尔巴亚斯加兰特修道院,Монастырь Амарбаясгалант
361,1,Байгалийн үзэсгэлэнт газар,Ишгэнт нуур,Ishgent Lake,Сэлэнгэ ,Selenge,Хушаат,Khushaat,49.62078,105.7612,Хушаат сумын төвөөс баруун өмнө зүгт 7 км зайтай Хутаг өндөр уулын зүүн өмнө  бэлд байна. ,"It is located on the southeastern slope of the Khutagh mountain, 7 km southwest of the center of Khushaat soum.",https://www.dropbox.com/scl/fi/6mroe2k9z68sui6o1dhfz/.jpg?rlkey=688wiot3hr6qc9yyyhbu3j5kr&raw=1,이슈겐트 호수,イシュゲント湖,伊什根特湖,Озеро Ишгент
362,1,Байгалийн үзэсгэлэнт газар,Орхон Сэлэнгийн бэлчир,Orkhon-Selenge Delta,Сэлэнгэ ,Selenge,Сүхбаатар,Sukhbaatar,50.25285,106.13636,Сэлэнгэ аймгийн төв Сүхбаатар хотын баруун талд байна.,The center of Selenge aimag is located to the west of Sukhbaatar city.,https://www.dropbox.com/scl/fi/3ln773ggoafaky4je6tet/.jpg?rlkey=gtuzobvlyfyxm0qobndsohl8c&raw=1,오르콘-셀렝 삼각주,オルホン・セレングデルタ,鄂尔浑-色楞三角洲,Дельта Орхон-Селенгe
363,1,Байгалийн үзэсгэлэнт газар,Сайханы хөтөл,Saikhany Khutul,Сэлэнгэ ,Selenge,Алтанбулаг,Altanbulag,50.30676,106.15252,Аймгийн төв Сүхбаатар хотоос 6 км зайтай оршино. ,It is located 6 km north of the provincial capital Sukhbaatar city.,https://www.dropbox.com/scl/fi/fffnz3mipclbiewu73gyi/.jpg?rlkey=p1ptgkyzzmz8cdry6zyc34tx0&raw=1,사이카니 쿠툴,サイハニー・クトゥル,赛罕尼呼图尔,Сайханы Хутул
364,1,Байгалийн үзэсгэлэнт газар,Төхмийн гүн нуур,Tukhmiin Gun Lake,Сэлэнгэ ,Selenge,Алтанбулаг,Altanbulag,50.262,106.61751,Алтанбулаг сумын төвөөс 10 км зайтай оршино. Далайн түвшнээс дээш 639 метр өндөрт байна.,It is located 10 km from the center of Altanbulag soum. It is 639 meters above sea level.,https://www.dropbox.com/scl/fi/36pox9vqmxxukkv2z9ps7/.jpg?rlkey=voezihp4p08fdf2jbnj54766w&raw=1,투크미인 군 호수,トゥクミン ガン湖,图赫敏贡湖,Озеро Тухмиин-Гун
365,1,Байгалийн үзэсгэлэнт газар,Тужийн нарс,Tujiin Nars,Сэлэнгэ ,Selenge,Алтанбулаг,Altanbulag,50.11,106.545,Алтанбулаг сумын төвөөс 25 км зайтай оршино.  65548.56 га талбайтай Төрийн тусгай хамгаалалт бүхий байгалийн цогцолборт газар. Далайн түвшнээс дээш 620 гаруй метрийн өндөрт орших хамгийн нам дор газрын нэг юм.,"It is located 25 km from the center of Altanbulag soum. It is a state-protected natural park with an area of ​​65,548.56 hectares. It is one of the lowest places in the country, at an altitude of more than 620 meters above sea level.",https://www.dropbox.com/scl/fi/laecpvb5m7y89m1zdoidj/.jpg?rlkey=usdvt7yx1i5gmp3te2i4y6n2h&raw=1,투지인 나스,トゥジン・ナールス,图金纳尔斯,Туджиин Нарс
366,1,Байгалийн үзэсгэлэнт газар,Ханын хөндий,Khanyn Khundii,Сэлэнгэ ,Selenge,Алтанбулаг,Altanbulag,50.29586,106.20477,Аймгийн төв Сүхбаатар хотоос хойд зүгт 6 км зайтай оршино.,The provincial center is located 6 km north of Sukhbaatar city.,https://www.dropbox.com/scl/fi/tddi4raa8kz4asm7c3qzy/.jpg?rlkey=dvfljrxvfupvs90hxuvlr27wm&raw=1,카닌 쿤디,カニン・クンディ,卡宁昆迪,Ханын Хундии
367,2,Түүхийн дурсгалт газар,Хүслийн ээж мод,Mother of desires tree,Сэлэнгэ ,Selenge,Шаамар,Shaamar,50.15353,106.20057,Шаамар сумын төвөөс хойд зүгт 9 км зайтай оршино.,It is located 9 km north of the center of Shaamar soum.,https://www.dropbox.com/scl/fi/7pxkkj7qf53f4dpw1s5ld/.jpg?rlkey=jjljyffjx6sbzcnqfe3gtow3v&raw=1,욕망의 어머니 나무,欲望の母の木,欲望之母树,Дерево Матери Желаний
368,1,Байгалийн үзэсгэлэнт газар,Цагаан нуур (Сэлэнгэ),Tsagaan Lake (Selenge),Сэлэнгэ ,Selenge,Цагааннуур,Tagaannuur,49.96229,105.35729,Цагааннуур сумын төвөөс баруун өмнө зүгт 15 км зайтай оршино.,It is located 15 km southwest of the center of Tsagaannuur soum.,https://www.dropbox.com/scl/fi/1r91pam2bqqocse1v2yri/.jpg?rlkey=sz91tgr7x8hoh3mi1plnt7ke1&raw=1,차강 호수,ツァガーン湖,查干湖,Озеро Цаган
369,1,Байгалийн үзэсгэлэнт газар,Товхон хан уул (1603м),Tovkhonkhan Mountain (1603m),Сэлэнгэ ,Selenge,Цагааннуур,Tagaannuur,49.94754,105.03382,Цагааннуур сумын төвөөс баруун өмнө зүгт 36 км зайтай оршино.,It is located 36 km southwest of the center of Tsagaannuur soum.,https://www.dropbox.com/scl/fi/iad5xjqzpelipegpsqbma/.png?rlkey=zq2m5u8kxxlvxgv7tby79d460&raw=1,토브혼칸 산,トヴコンハン山,托夫洪汗山,Гора Товхон Хан
370,3,Шашны дурсгалт газар,Номун хааны хүрээний туурь,Ruins of Nomun Khan Monastery,Сэлэнгэ ,Selenge,Цагааннуур,Tagaannuur,49.91285,105.12606,Цагааннуур сумын төвөөс баруун өмнө зүгт 30 км зайтай оршино.,It is located 30 km southwest of the center of Tsagaannuur soum.,https://www.dropbox.com/scl/fi/ay6wa2j4fo7djfxr0hlet/.jpg?rlkey=cji93dqyt6g8lxvbiq2n4gwgj&raw=1,노문 칸 수도원 유적,ノムン・ハーン修道院の遺跡,诺蒙汗寺遗址,Руины монастыря Номун Хан
